,iapb_none,iapb_1.99,iapb_0.99,iapb_19.49,iapb_199.99,iapb_48.99
14339,,,1.0,,,
14342,,,1.0,1.0,,1.0
14343,,1.0,1.0,1.0,,
14359,,,1.0,1.0,1.0,1.0
14362,,,1.0,1.0,,1.0
14367,1.0,,,,,
14368,1.0,,,,,
14372,,,,1.0,,
14376,,,,1.0,,
14377,,,1.0,1.0,,
14378,,,1.0,,,
14379,,,1.0,,,
14380,,,,1.0,,
14387,,,,1.0,,
14395,1.0,,,,,
14396,1.0,,,,,
14397,,,1.0,1.0,1.0,1.0
14398,1.0,,,,,
14401,,1.0,1.0,1.0,,
14402,,1.0,,1.0,1.0,1.0
14404,1.0,,,,,
14407,1.0,,,,,
14412,,1.0,,1.0,,
14415,,,1.0,1.0,,
14416,,1.0,,,,
14418,,,,1.0,,
14420,,,1.0,1.0,1.0,
14423,,1.0,,1.0,,
14429,,,1.0,,,
14433,1.0,,,,,
14437,1.0,,,,,
14438,,1.0,1.0,1.0,,
14440,,1.0,,1.0,,1.0
14441,,,1.0,1.0,,
14444,1.0,,,,,
14447,1.0,,,,,
14448,1.0,,,,,
14451,1.0,,,,,
14452,1.0,,,,,
14453,1.0,,,,,
14454,1.0,,,,,
14463,1.0,,,,,
14465,,1.0,,1.0,,1.0
14466,1.0,,,,,
14467,,,1.0,1.0,1.0,1.0
14468,,1.0,1.0,1.0,1.0,
14471,,,,1.0,1.0,1.0
14472,,,,1.0,1.0,1.0
14473,1.0,,,,,
14474,,,1.0,1.0,1.0,1.0
14476,,1.0,,,,
14477,,,1.0,1.0,,1.0
14479,,,1.0,1.0,1.0,1.0
14480,,1.0,1.0,1.0,1.0,1.0
14482,,1.0,,1.0,,1.0
14484,,1.0,1.0,,,
14485,1.0,,,,,
14487,1.0,,,,,
14492,1.0,,,,,
14493,,1.0,1.0,1.0,,
14495,1.0,,,,,
14497,,1.0,,1.0,,
14500,1.0,,,,,
14503,1.0,,,,,
14504,1.0,,,,,
14505,1.0,,,,,
14514,,,1.0,1.0,,1.0
14515,,,1.0,1.0,,
14519,,1.0,1.0,1.0,,
14521,,,1.0,1.0,,1.0
14525,,,1.0,1.0,,1.0
14528,,,,1.0,,
14529,,1.0,,1.0,,1.0
14530,,1.0,,1.0,,
14539,,1.0,1.0,1.0,,1.0
14544,,1.0,1.0,1.0,1.0,1.0
14548,1.0,,,,,
14551,,1.0,1.0,1.0,,
14553,,1.0,,,,
14555,,1.0,1.0,1.0,,1.0
14558,,,,1.0,,
14559,,1.0,,1.0,1.0,1.0
14560,,,1.0,1.0,,1.0
14563,,1.0,1.0,1.0,,
14565,1.0,,,,,
14567,1.0,,,,,
14571,,,1.0,1.0,,1.0
14572,,1.0,1.0,1.0,,1.0
14576,1.0,,,,,
14586,1.0,,,,,
14593,,,,1.0,1.0,1.0
14597,,,1.0,1.0,,1.0
14602,,1.0,1.0,1.0,,
14604,,,,1.0,,1.0
14605,,,1.0,1.0,1.0,1.0
14609,,,1.0,,,
14610,,1.0,,,,
14612,1.0,,,,,
14613,,,,1.0,,
14614,,,1.0,1.0,1.0,1.0
14616,,,1.0,1.0,,
14619,,,1.0,1.0,1.0,1.0
14624,,,1.0,1.0,1.0,1.0
14627,,,1.0,,,
14632,,,1.0,1.0,,1.0
14636,1.0,,,,,
14641,,,1.0,1.0,1.0,1.0
14645,,1.0,1.0,1.0,1.0,1.0
14647,,1.0,,,,
14649,,1.0,,,,
14650,,,,1.0,,
14652,,1.0,,,,
14653,,,1.0,1.0,,
14654,1.0,,,,,
14657,1.0,,,,,
14660,,,,1.0,1.0,1.0
14664,1.0,,,,,
14666,1.0,,,,,
14667,,1.0,,,,
14668,,1.0,,1.0,1.0,1.0
14669,1.0,,,,,
14670,,,1.0,,,
14673,,,,1.0,,
14674,,,,1.0,1.0,1.0
14675,,,,1.0,,
14682,,,,1.0,,1.0
14683,,,1.0,1.0,,
14691,1.0,,,,,
14693,,1.0,1.0,1.0,,1.0
14696,,,,1.0,,1.0
14697,,1.0,1.0,1.0,,1.0
14700,1.0,,,,,
14701,,,,1.0,,
14706,,1.0,1.0,1.0,,
14707,1.0,,,,,
14708,1.0,,,,,
14709,,1.0,,1.0,,1.0
14710,,,1.0,,,
14711,,,,1.0,,
14712,1.0,,,,,
14714,,1.0,,1.0,1.0,1.0
14720,1.0,,,,,
14721,,,1.0,1.0,1.0,1.0
14722,,1.0,,1.0,1.0,1.0
14723,,,1.0,1.0,,1.0
14725,,1.0,,1.0,1.0,1.0
14726,,1.0,,1.0,,1.0
14727,1.0,,,,,
14734,1.0,,,,,
14735,,,1.0,,,
14738,,,,1.0,,
14739,,1.0,1.0,1.0,1.0,1.0
14742,1.0,,,,,
14744,,,,1.0,,
14745,,,,1.0,,
14746,1.0,,,,,
14749,,,,1.0,1.0,1.0
14761,,1.0,1.0,1.0,,
14763,1.0,,,,,
14764,1.0,,,,,
14766,,,1.0,,,
14770,1.0,,,,,
14773,1.0,,,,,
14781,1.0,,,,,
14782,,,1.0,1.0,1.0,1.0
14783,,,,1.0,,1.0
14785,,,,1.0,,
14786,,,1.0,1.0,,
14787,,1.0,,,,
14791,,,,1.0,,
14793,,1.0,,1.0,1.0,1.0
14794,,,1.0,1.0,,
14796,,1.0,,,,
14800,,,,1.0,,1.0
14801,,,,1.0,1.0,1.0
14802,,,,1.0,,
14803,,1.0,,1.0,1.0,1.0
14804,,1.0,,1.0,1.0,1.0
14805,,,,1.0,1.0,1.0
14807,,1.0,1.0,1.0,,1.0
14809,,1.0,1.0,1.0,,1.0
14811,1.0,,,,,
14812,,,1.0,1.0,1.0,
14813,1.0,,,,,
14815,1.0,,,,,
14818,1.0,,,,,
14819,1.0,,,,,
14823,,1.0,1.0,1.0,,
14824,,1.0,1.0,,,
14825,1.0,,,,,
14827,,1.0,1.0,1.0,,
14828,,1.0,1.0,1.0,,
14830,,,1.0,1.0,,
14832,,1.0,,1.0,1.0,1.0
14838,1.0,,,,,
14842,,1.0,1.0,,,
14849,,1.0,,1.0,1.0,1.0
14850,,1.0,1.0,1.0,1.0,1.0
14851,,,1.0,1.0,,
14852,1.0,,,,,
14853,,1.0,1.0,1.0,1.0,
14854,,,,1.0,1.0,1.0
14855,1.0,,,,,
14857,,,1.0,1.0,,
14858,1.0,,,,,
14860,,1.0,1.0,1.0,,
14862,1.0,,,,,
14863,,,,1.0,,
14872,1.0,,,,,
14879,,,,1.0,1.0,1.0
14881,,,1.0,,1.0,
14889,,,1.0,1.0,,1.0
14896,1.0,,,,,
14897,1.0,,,,,
14898,,1.0,,,,
14900,,,,1.0,,
14901,,,1.0,1.0,1.0,1.0
14902,,1.0,,1.0,,
14904,1.0,,,,,
14922,1.0,,,,,
14925,1.0,,,,,
14927,1.0,,,,,
14930,,1.0,,1.0,1.0,
14931,,,,1.0,,
14933,,,1.0,,,
14934,,1.0,1.0,1.0,1.0,1.0
14937,,1.0,1.0,1.0,1.0,1.0
14939,1.0,,,,,
14940,1.0,,,,,
14944,,,,1.0,,
14945,,,1.0,1.0,,1.0
14948,,1.0,1.0,1.0,,1.0
14950,1.0,,,,,
14954,,1.0,,,,
14956,,1.0,1.0,1.0,,
14958,,1.0,1.0,1.0,,1.0
14960,1.0,,,,,
14968,1.0,,,,,
14972,1.0,,,,,
14975,,,1.0,1.0,,1.0
14978,,,,1.0,,
14979,1.0,,,,,
14983,,,,1.0,,
14986,,1.0,,1.0,,1.0
14988,,1.0,1.0,1.0,,
14992,1.0,,,,,
14993,,,1.0,1.0,,
14994,,,1.0,1.0,1.0,1.0
14995,,,1.0,1.0,,
15000,,,1.0,1.0,,
15001,1.0,,,,,
15003,,,,1.0,1.0,1.0
15005,,,1.0,1.0,,1.0
15008,,1.0,,1.0,1.0,1.0
15009,,1.0,1.0,1.0,,
15010,,,,1.0,,
15013,,1.0,1.0,1.0,1.0,1.0
15014,,1.0,,1.0,,1.0
15020,1.0,,,,,
15023,,,1.0,1.0,1.0,1.0
15027,,,,1.0,1.0,1.0
15031,1.0,,,,,
15038,,1.0,1.0,1.0,1.0,
15041,,1.0,1.0,1.0,1.0,1.0
15045,,,1.0,1.0,1.0,1.0
15046,,1.0,1.0,1.0,,1.0
15049,,,,1.0,,
15050,,,1.0,1.0,1.0,
15053,,1.0,,1.0,,1.0
15054,,1.0,,1.0,,
15055,,,1.0,1.0,,
15059,1.0,,,,,
15061,,,,1.0,,
15065,,1.0,1.0,1.0,,
15068,,,1.0,,,
15079,,,1.0,1.0,,
15081,1.0,,,,,
15082,,1.0,1.0,1.0,1.0,1.0
15084,1.0,,,,,
15086,1.0,,,,,
15088,1.0,,,,,
15090,1.0,,,,,
15104,1.0,,,,,
15112,1.0,,,,,
15117,,,1.0,1.0,,
15118,,,1.0,1.0,,
15120,,,1.0,1.0,,
15123,1.0,,,,,
15127,1.0,,,,,
15133,1.0,,,,,
15134,,,,1.0,,1.0
15135,,,,1.0,,1.0
15136,1.0,,,,,
15141,,,1.0,1.0,,
15151,,1.0,1.0,1.0,,
15154,1.0,,,,,
15155,,1.0,1.0,1.0,1.0,1.0
15158,1.0,,,,,
15159,,,1.0,1.0,1.0,1.0
15167,,,1.0,1.0,1.0,1.0
15168,,,1.0,1.0,,1.0
15169,,,,1.0,,
15171,,1.0,,,,
15174,,,,1.0,,
15178,1.0,,,,,
15180,1.0,,,,,
15183,1.0,,,,,
15189,,,,1.0,1.0,1.0
15197,1.0,,,,,
15201,1.0,,,,,
15202,1.0,,,,,
15203,1.0,,,,,
15204,1.0,,,,,
15206,,,,1.0,,
15208,1.0,,,,,
15211,1.0,,,,,
15214,1.0,,,,,
15225,,1.0,,1.0,,
15230,1.0,,,,,
15231,,,,1.0,,
15232,,1.0,,1.0,,
15246,,,1.0,,,
15248,,,1.0,1.0,1.0,1.0
15249,,,1.0,1.0,1.0,1.0
15250,,1.0,,1.0,,1.0
15251,,,1.0,,,
15252,,1.0,,1.0,,
15257,,,1.0,,,
15259,,1.0,1.0,1.0,,1.0
15260,,,1.0,1.0,,1.0
15261,1.0,,,,,
15264,,1.0,,1.0,,
15266,,,,1.0,,
15268,,,,1.0,,
15270,,,1.0,,,
15272,1.0,,,,,
15276,,1.0,1.0,1.0,,1.0
15278,1.0,,,,,
15279,,1.0,1.0,1.0,,
15285,,,,1.0,,
15286,,1.0,,1.0,,
15290,1.0,,,,,
15292,,,1.0,1.0,,1.0
15297,1.0,,,,,
15300,,1.0,1.0,1.0,,
15301,,1.0,1.0,1.0,,
15302,1.0,,,,,
15303,,,,1.0,,
15304,,,1.0,1.0,1.0,1.0
15315,,1.0,,1.0,,
15316,1.0,,,,,
15319,,,1.0,1.0,1.0,1.0
15321,,1.0,,1.0,,1.0
15322,1.0,,,,,
15323,,1.0,1.0,1.0,,
15324,1.0,,,,,
15325,1.0,,,,,
15331,,1.0,1.0,,,
15332,1.0,,,,,
15335,1.0,,,,,
15345,1.0,,,,,
15347,,1.0,1.0,1.0,,1.0
15350,,1.0,1.0,1.0,,1.0
15352,,1.0,1.0,1.0,,
15353,1.0,,,,,
15359,,1.0,1.0,1.0,,1.0
15362,1.0,,,,,
15367,,,1.0,1.0,,1.0
15368,,1.0,,,,
15369,,1.0,1.0,1.0,,
15373,,,1.0,1.0,,1.0
15375,,,,1.0,,
15380,,1.0,,,,
15382,,,,1.0,,
15384,,1.0,,1.0,1.0,1.0
15387,,,1.0,,,
15389,,,,1.0,,1.0
15390,,,1.0,,,
15391,,,1.0,,,
15396,,,,1.0,,
15397,,,,1.0,1.0,1.0
15403,,,1.0,1.0,,
15405,,1.0,1.0,1.0,,1.0
15408,1.0,,,,,
15411,,,1.0,1.0,,1.0
15414,,,1.0,1.0,1.0,1.0
15421,,,1.0,,,
15422,1.0,,,,,
15423,,,1.0,1.0,,
15424,,1.0,1.0,1.0,,
15428,1.0,,,,,
15433,,1.0,,1.0,,
15436,1.0,,,,,
15438,,,1.0,1.0,1.0,1.0
15440,1.0,,,,,
15442,,1.0,1.0,1.0,,1.0
15445,,,1.0,,,
15446,1.0,,,,,
15447,,,,1.0,,1.0
15452,,1.0,,1.0,1.0,1.0
15456,,,1.0,1.0,,
15458,1.0,,,,,
15461,,,,1.0,,
15465,,1.0,,1.0,,1.0
15467,,,1.0,1.0,1.0,1.0
15468,,,1.0,1.0,1.0,
15469,,1.0,1.0,1.0,,
15484,1.0,,,,,
15485,,,,1.0,,
15487,,1.0,,1.0,,1.0
15493,,1.0,1.0,,,
15497,,,,1.0,,
15500,,1.0,,1.0,1.0,1.0
15503,1.0,,,,,
15505,,1.0,1.0,1.0,,
15506,1.0,,,,,
15508,,1.0,1.0,1.0,1.0,1.0
15513,,,1.0,1.0,1.0,1.0
15514,,1.0,1.0,1.0,1.0,1.0
15521,,1.0,1.0,1.0,,1.0
15522,,,1.0,1.0,1.0,1.0
15524,1.0,,,,,
15525,1.0,,,,,
15530,,,1.0,,,
15531,,,1.0,,,
15532,1.0,,,,,
15533,1.0,,,,,
15541,,1.0,1.0,1.0,,
15544,,1.0,1.0,1.0,,
15552,,1.0,1.0,1.0,,1.0
15554,,,1.0,1.0,1.0,1.0
15555,,,1.0,1.0,1.0,1.0
15560,,1.0,,1.0,,1.0
15563,,,1.0,1.0,1.0,1.0
15564,1.0,,,,,
15570,,,,1.0,,
15571,1.0,,,,,
15574,,1.0,1.0,1.0,,
15576,,,1.0,1.0,,1.0
15580,1.0,,,,,
15585,1.0,,,,,
15593,,,1.0,1.0,1.0,1.0
15594,,1.0,,1.0,,
15595,,,1.0,1.0,,
15607,,,1.0,,,
15608,1.0,,,,,
15611,,,,1.0,,1.0
15618,,,1.0,1.0,,
15619,1.0,,,,,
15630,,1.0,,1.0,,1.0
15631,,,,1.0,,
15632,1.0,,,,,
15635,1.0,,,,,
15636,,,1.0,1.0,1.0,1.0
15638,,1.0,,1.0,1.0,1.0
15639,1.0,,,,,
15644,,,1.0,1.0,1.0,1.0
15645,1.0,,,,,
15648,1.0,,,,,
15651,1.0,,,,,
15654,,,1.0,1.0,1.0,
15656,1.0,,,,,
15658,1.0,,,,,
15661,1.0,,,,,
15665,,,,1.0,,
15666,,,,1.0,,
15668,,,,1.0,,
15671,,,1.0,1.0,,
15679,,,1.0,1.0,,
15683,,,1.0,1.0,1.0,1.0
15685,,,1.0,1.0,1.0,1.0
15689,,,,1.0,,
15691,1.0,,,,,
15692,1.0,,,,,
15694,,,1.0,1.0,1.0,1.0
15698,,,,1.0,1.0,1.0
15703,1.0,,,,,
15705,,1.0,,1.0,1.0,1.0
15707,1.0,,,,,
15709,1.0,,,,,
15712,1.0,,,,,
15713,,,,,,1.0
15716,1.0,,,,,
15719,,1.0,1.0,1.0,,1.0
15721,,1.0,1.0,1.0,,
15722,1.0,,,,,
15728,1.0,,,,,
15736,1.0,,,,,
15737,,,1.0,1.0,,1.0
15739,1.0,,,,,
15743,,1.0,,,,
15747,,,,1.0,,
15750,,1.0,1.0,1.0,,
15753,1.0,,,,,
15755,1.0,,,,,
15759,,,1.0,1.0,1.0,1.0
15769,,,,1.0,,
15770,,1.0,,,,
15773,,,,1.0,1.0,1.0
15775,,1.0,,,,
15776,1.0,,,,,
15789,,,1.0,1.0,,1.0
15790,1.0,,,,,
15801,,1.0,1.0,1.0,,1.0
15808,,,,1.0,,1.0
15809,,1.0,1.0,1.0,,1.0
15811,1.0,,,,,
15812,1.0,,,,,
15813,,,,1.0,,
15820,,,,1.0,,
15822,,1.0,,1.0,1.0,1.0
15824,1.0,,,,,
15825,,1.0,,1.0,1.0,
15833,,,1.0,1.0,1.0,
15834,1.0,,,,,
15835,,1.0,1.0,1.0,1.0,1.0
15847,,,,1.0,,
15858,1.0,,,,,
15859,,1.0,1.0,1.0,1.0,1.0
15861,1.0,,,,,
15863,,,,1.0,,
15869,1.0,,,,,
15871,1.0,,,,,
15872,,1.0,1.0,1.0,1.0,1.0
15879,1.0,,,,,
15881,1.0,,,,,
15890,,,1.0,1.0,1.0,1.0
15894,,,1.0,1.0,,
15901,,1.0,1.0,1.0,1.0,1.0
15902,,,,1.0,,
15903,1.0,,,,,
15905,,,1.0,,,
15906,,,,1.0,,
15909,,1.0,,,,
15923,1.0,,,,,
15928,1.0,,,,,
15930,1.0,,,,,
15931,,,,1.0,1.0,1.0
15932,,1.0,1.0,1.0,,
15936,,,1.0,1.0,,1.0
15942,1.0,,,,,
15943,,1.0,1.0,1.0,,
15945,1.0,,,,,
15948,1.0,,,,,
15952,,1.0,1.0,1.0,1.0,
15953,,1.0,1.0,1.0,,
15957,1.0,,,,,
15961,,1.0,,1.0,,
15962,,,1.0,1.0,,
15963,1.0,,,,,
15967,1.0,,,,,
15970,1.0,,,,,
15974,,,,1.0,,
15977,,1.0,,1.0,,
15982,1.0,,,,,
15984,,1.0,,1.0,,
15985,1.0,,,,,
15988,1.0,,,,,
15992,,1.0,1.0,1.0,1.0,1.0
15993,,,1.0,1.0,,
15995,1.0,,,,,
16000,1.0,,,,,
16001,,1.0,,1.0,,
16002,1.0,,,,,
16005,,1.0,1.0,1.0,,
16014,1.0,,,,,
16017,,,1.0,,,
16018,,,,1.0,1.0,1.0
16025,,,1.0,1.0,,
16036,1.0,,,,,
16042,,1.0,1.0,,,
16045,1.0,,,,,
16053,,1.0,1.0,1.0,,1.0
16059,1.0,,,,,
16062,1.0,,,,,
16065,,,,1.0,,
16067,,,,1.0,,1.0
16069,1.0,,,,,
16072,,1.0,,1.0,1.0,
16076,,1.0,1.0,1.0,,
16078,,,,1.0,,1.0
16079,,1.0,1.0,1.0,,
16080,1.0,,,,,
16084,,1.0,1.0,1.0,,
16085,,,,,1.0,
16086,,1.0,1.0,1.0,,1.0
16089,,1.0,1.0,1.0,,
16090,,1.0,,1.0,1.0,1.0
16096,1.0,,,,,
16100,,,,1.0,,
16102,,1.0,,,,
16116,1.0,,,,,
16123,1.0,,,,,
16125,1.0,,,,,
16127,,1.0,,,,
16129,,1.0,,1.0,,
16143,1.0,,,,,
16145,,,1.0,1.0,1.0,1.0
16149,,,1.0,1.0,,1.0
16156,,1.0,,1.0,,
16160,1.0,,,,,
16161,,,1.0,1.0,1.0,1.0
16162,,1.0,1.0,1.0,,1.0
16163,,,,1.0,,
16164,1.0,,,,,
16168,1.0,,,,,
16169,1.0,,,,,
16171,,1.0,,1.0,,
16172,,,1.0,1.0,,
16176,,,1.0,1.0,,1.0
16184,,,,1.0,,
16187,,,1.0,1.0,1.0,1.0
16190,1.0,,,,,
16191,1.0,,,,,
16197,1.0,,,,,
16202,1.0,,,,,
16210,,1.0,,1.0,,
16213,,,,1.0,,1.0
16216,,,,1.0,,
16222,,,,1.0,,
16223,,1.0,,1.0,1.0,1.0
16224,1.0,,,,,
16226,,,1.0,1.0,,1.0
16229,1.0,,,,,
16234,1.0,,,,,
16237,,1.0,1.0,1.0,,
16240,1.0,,,,,
16242,1.0,,,,,
16244,1.0,,,,,
16245,,1.0,1.0,1.0,,
16251,,,1.0,1.0,,1.0
16252,,,,1.0,,
16257,,1.0,,1.0,,1.0
16263,,,1.0,1.0,,1.0
16265,1.0,,,,,
16266,1.0,,,,,
16267,1.0,,,,,
16269,,,1.0,1.0,,1.0
16278,,1.0,1.0,1.0,,
16282,,,1.0,1.0,1.0,1.0
16285,,1.0,1.0,1.0,1.0,1.0
16286,,1.0,1.0,1.0,,
16289,1.0,,,,,
16292,1.0,,,,,
16294,1.0,,,,,
16296,,,1.0,,,1.0
16299,1.0,,,,,
16305,,1.0,1.0,1.0,,
16307,,,,1.0,1.0,1.0
16309,,1.0,1.0,1.0,,1.0
16311,1.0,,,,,
16313,1.0,,,,,
16316,,,,1.0,,1.0
16317,,1.0,1.0,1.0,,
16318,,,1.0,1.0,1.0,1.0
16320,1.0,,,,,
16321,,,1.0,,,
16326,1.0,,,,,
16327,1.0,,,,,
16333,,,1.0,,,
16336,,,,1.0,,
16337,,1.0,1.0,1.0,,
16338,1.0,,,,,
16340,1.0,,,,,
16341,,1.0,,1.0,1.0,1.0
16346,,1.0,,1.0,1.0,1.0
16348,,,1.0,1.0,,1.0
16349,1.0,,,,,
16350,,,,1.0,,
16355,,,1.0,,,
16359,,,1.0,1.0,,1.0
16360,1.0,,,,,
16363,1.0,,,,,
16364,1.0,,,,,
16371,,,1.0,1.0,,1.0
16376,,,1.0,1.0,1.0,1.0
16391,1.0,,,,,
16400,,,,1.0,1.0,1.0
16426,1.0,,,,,
16434,,,,1.0,,
16435,1.0,,,,,
16441,1.0,,,,,
16447,1.0,,,,,
16451,1.0,,,,,
16453,1.0,,,,,
16454,,,1.0,1.0,1.0,1.0
16456,1.0,,,,,
16457,,1.0,,1.0,,
16468,,,1.0,,,
16475,,1.0,1.0,1.0,1.0,
16478,,1.0,,1.0,1.0,
16479,,1.0,1.0,1.0,,1.0
16480,,,1.0,1.0,,
16485,,1.0,1.0,1.0,,
16487,,,,1.0,,
16491,1.0,,,,,
16494,1.0,,,,,
16500,1.0,,,,,
16501,,,1.0,1.0,,1.0
16504,1.0,,,,,
16508,,,1.0,1.0,1.0,1.0
16514,,,1.0,1.0,1.0,1.0
16515,,1.0,,1.0,,1.0
16517,1.0,,,,,
16518,1.0,,,,,
16519,,,,1.0,,
16520,1.0,,,,,
16522,1.0,,,,,
16524,,1.0,1.0,1.0,,
16525,,,1.0,1.0,1.0,1.0
16528,,,,1.0,,1.0
16529,,1.0,,1.0,,
16536,,,1.0,1.0,,
16537,1.0,,,,,
16543,,,,1.0,,
16548,,1.0,1.0,1.0,,
16552,,,,1.0,,
16553,,,1.0,,,
16569,,1.0,,1.0,1.0,1.0
16580,,1.0,1.0,1.0,1.0,1.0
16586,1.0,,,,,
16588,,,1.0,1.0,1.0,1.0
16589,1.0,,,,,
16590,1.0,,,,,
16593,1.0,,,,,
16596,,,1.0,1.0,,1.0
16601,,,,1.0,,
16606,,,,1.0,,
16609,1.0,,,,,
16615,1.0,,,,,
16616,1.0,,,,,
16629,,1.0,1.0,1.0,1.0,1.0
16634,,,1.0,1.0,1.0,1.0
16638,1.0,,,,,
16642,1.0,,,,,
16647,,1.0,,1.0,,1.0
16649,1.0,,,,,
16651,,1.0,,1.0,,
16654,,,1.0,1.0,1.0,1.0
16672,1.0,,,,,
16677,1.0,,,,,
16688,1.0,,,,,
16690,1.0,,,,,
16694,,1.0,1.0,1.0,,
16706,1.0,,,,,
16708,,1.0,,1.0,,1.0
16716,,,1.0,1.0,,1.0
16718,,,,1.0,,
16724,1.0,,,,,
16729,,1.0,1.0,1.0,1.0,1.0
16735,,,1.0,1.0,,
16740,,,,1.0,,
16748,,,,1.0,,
16757,1.0,,,,,
16758,,,,1.0,,1.0
16763,,,1.0,,,
16764,1.0,,,,,
16772,,1.0,1.0,1.0,,
16781,,1.0,1.0,1.0,,
16785,1.0,,,,,
16789,,1.0,,1.0,,
16791,,,1.0,,,
16808,1.0,,,,,
16812,1.0,,,,,
16813,1.0,,,,,
16826,1.0,,,,,
16828,,,,1.0,,
16831,1.0,,,,,
16839,1.0,,,,,
16842,,1.0,,1.0,,
16846,1.0,,,,,
16850,1.0,,,,,
16856,,1.0,,1.0,,
16863,,,,1.0,,
16864,1.0,,,,,
16872,1.0,,,,,
16874,1.0,,,,,
16881,1.0,,,,,
16883,1.0,,,,,
16895,1.0,,,,,
16916,1.0,,,,,
16932,,,1.0,,,
16950,1.0,,,,,
16956,1.0,,,,,
16962,1.0,,,,,
16967,1.0,,,,,
16993,1.0,,,,,
